AnnotatorID,NumTweetsAnnotated,NumAnnotations,HateSpeech_Count,Offensive_Count,Neutral_Count,Ethnicity,Age,Education,Party,EnglishFirst
1403,50,50,32,9,9,Asian,34.0,4.0,3.0,2.0
1404,50,50,17,13,20,White,41.0,5.0,3.0,1.0
1405,50,50,9,26,15,White,27.0,4.0,2.0,1.0
1406,50,50,9,20,21,White,19.0,2.0,3.0,1.0
1407,50,50,6,19,25,White,38.0,4.0,3.0,1.0
1408,50,50,24,16,10,Hispanic,33.0,4.0,3.0,1.0
1409,50,50,17,16,17,White,41.0,5.0,3.0,2.0
1410,50,50,21,13,16,White,42.0,4.0,1.0,1.0
1411,50,50,10,29,11,Sth else,23.0,3.0,2.0,1.0
1412,50,50,10,26,14,White,39.0,4.0,3.0,1.0
1413,50,50,16,20,14,Asian,21.0,4.0,2.0,1.0
1414,50,50,27,5,18,White,46.0,2.0,2.0,1.0
1416,50,50,22,9,19,White,61.0,3.0,3.0,1.0
1417,50,50,22,19,9,White,30.0,3.0,2.0,1.0
1418,50,50,13,20,17,White,36.0,4.0,2.0,1.0
1419,50,50,11,23,16,White,40.0,4.0,3.0,1.0
1420,50,50,18,16,16,White,49.0,4.0,2.0,1.0
1421,50,50,14,23,13,Afr american,36.0,2.0,2.0,1.0
1422,50,50,9,19,22,White,28.0,4.0,2.0,1.0
1423,50,50,15,18,17,White,41.0,5.0,2.0,1.0
1424,1,1,0,0,1,Prefer not to say,,,,
1425,50,50,23,13,14,White,30.0,4.0,2.0,1.0
1426,50,50,16,9,25,Asian,41.0,4.0,3.0,1.0
1427,50,50,22,18,10,Hispanic,48.0,5.0,1.0,1.0
1430,50,50,11,23,16,Afr american,24.0,3.0,3.0,1.0
1431,50,50,18,9,23,White,19.0,3.0,2.0,1.0
1432,50,50,16,12,22,White,66.0,3.0,1.0,1.0
1436,50,50,9,25,16,Afr american,59.0,4.0,2.0,1.0
1437,50,50,4,25,21,White,31.0,6.0,3.0,1.0
1438,50,50,23,14,13,White,43.0,2.0,1.0,1.0
1439,50,50,38,3,9,Asian,37.0,4.0,3.0,1.0
1440,50,50,5,19,26,White,47.0,4.0,3.0,1.0
1441,50,50,17,14,19,Hispanic,47.0,4.0,1.0,1.0
1442,50,50,19,7,24,White,64.0,3.0,2.0,1.0
1443,50,50,11,24,15,Afr american,41.0,4.0,1.0,1.0
1444,50,50,19,5,26,White,32.0,5.0,2.0,1.0
1445,50,50,16,23,11,Afr american,48.0,4.0,3.0,1.0
1447,50,50,12,19,19,White,32.0,3.0,2.0,1.0
1449,50,50,7,25,18,White,44.0,4.0,3.0,1.0
1450,50,50,19,5,26,White,32.0,4.0,2.0,1.0
1451,50,50,14,24,12,White,24.0,4.0,3.0,1.0
1452,50,50,32,2,16,White,54.0,4.0,3.0,1.0
1453,50,50,16,11,23,White,70.0,4.0,3.0,1.0
1455,50,50,17,13,20,White,22.0,4.0,2.0,1.0
1456,50,50,15,5,30,White,40.0,3.0,2.0,1.0
1457,50,50,11,21,18,White,30.0,3.0,3.0,1.0
1459,50,50,18,18,14,White,36.0,3.0,2.0,1.0
1460,50,50,32,9,9,White,48.0,4.0,1.0,1.0
1461,50,50,35,1,14,Afr american,24.0,2.0,2.0,1.0
1462,50,50,13,20,17,White,37.0,5.0,2.0,1.0
1463,25,25,10,5,10,Prefer not to say,,,,
1464,50,50,17,14,19,White,30.0,4.0,3.0,1.0
1465,11,11,7,0,4,Prefer not to say,,,,
1466,50,50,17,9,24,White,58.0,3.0,3.0,1.0
1467,50,50,11,21,18,White,39.0,5.0,3.0,1.0
1468,50,50,11,26,13,Hispanic,28.0,3.0,3.0,1.0
1469,50,50,18,19,13,White,59.0,3.0,3.0,1.0
1470,50,50,10,22,18,White,50.0,5.0,2.0,1.0
1471,50,50,8,16,26,White,31.0,5.0,1.0,2.0
1472,50,50,14,23,13,White,27.0,4.0,3.0,1.0
1473,50,50,33,0,17,White,56.0,4.0,3.0,1.0
1474,50,50,10,20,20,Afr american,46.0,4.0,2.0,1.0
1475,50,50,35,4,11,White,28.0,2.0,3.0,1.0
1476,50,50,10,16,24,White,47.0,2.0,2.0,1.0
1477,50,50,18,12,20,White,40.0,5.0,2.0,1.0
1478,50,50,0,0,50,White,55.0,2.0,3.0,1.0
1479,50,50,13,20,17,White,49.0,5.0,2.0,1.0
1480,50,50,13,14,23,White,52.0,3.0,3.0,1.0
1481,50,50,7,27,16,White,59.0,4.0,3.0,1.0
1482,50,50,15,23,12,White,69.0,4.0,2.0,1.0
1483,50,50,13,18,19,White,49.0,4.0,2.0,1.0
1484,50,50,0,29,21,Sth else,23.0,4.0,3.0,1.0
1485,50,50,18,18,14,Afr american,38.0,2.0,2.0,1.0
1486,50,50,16,22,12,White,29.0,5.0,2.0,1.0
1487,50,50,16,18,16,White,25.0,4.0,2.0,1.0
1488,50,50,15,16,19,White,29.0,2.0,1.0,1.0
1489,50,50,14,20,16,White,33.0,5.0,2.0,1.0
1490,50,50,24,8,18,White,37.0,4.0,2.0,1.0
1491,50,50,10,17,23,White,48.0,4.0,1.0,1.0
1492,50,50,9,28,13,Hispanic,23.0,3.0,2.0,2.0
1493,2,2,0,1,1,Prefer not to say,,,,
1494,50,50,37,0,13,White,32.0,2.0,3.0,1.0
1495,50,50,17,15,18,White,59.0,4.0,1.0,1.0
1496,50,50,12,15,23,White,28.0,4.0,2.0,1.0
1497,50,50,19,12,19,White,38.0,3.0,1.0,1.0
1498,50,50,22,12,16,White,38.0,2.0,2.0,1.0
1499,50,50,12,23,15,White,29.0,4.0,2.0,1.0
1500,50,50,19,15,16,White,36.0,2.0,3.0,1.0
1501,4,4,0,1,3,Prefer not to say,,,,
1502,50,50,18,20,12,White,46.0,4.0,1.0,1.0
1503,50,50,16,16,18,White,68.0,5.0,2.0,1.0
1504,50,50,18,14,18,White,36.0,5.0,1.0,1.0
1505,3,3,0,0,3,Prefer not to say,,,,
1506,50,50,19,19,12,White,44.0,3.0,2.0,1.0
1507,50,50,12,22,16,White,72.0,5.0,2.0,1.0
1508,50,50,12,20,18,White,49.0,4.0,3.0,1.0
1509,50,50,5,22,23,White,56.0,4.0,3.0,1.0
1510,50,50,9,20,21,Prefer not,59.0,4.0,3.0,1.0
1511,50,50,12,25,13,Asian,25.0,4.0,2.0,1.0
1512,50,50,4,27,19,Hispanic,25.0,3.0,3.0,1.0
1513,50,50,16,25,9,Afr american,29.0,3.0,3.0,1.0
1514,50,50,13,21,16,White,30.0,2.0,3.0,1.0
1515,50,50,10,23,17,White,34.0,4.0,3.0,1.0
1516,50,50,6,20,24,Asian,27.0,5.0,2.0,1.0
1517,50,50,17,14,19,White,41.0,2.0,3.0,1.0
1519,50,50,16,17,17,White,34.0,4.0,2.0,1.0
1521,50,50,20,22,8,White,33.0,4.0,2.0,1.0
1522,50,50,12,24,14,White,35.0,2.0,3.0,1.0
1524,4,4,0,0,4,Prefer not to say,,,,
1525,3,3,1,2,0,Prefer not to say,,,,
1526,50,50,19,13,18,White,21.0,3.0,1.0,1.0
1527,50,50,5,21,24,Asian,32.0,4.0,2.0,1.0
1528,50,50,11,21,18,White,39.0,4.0,3.0,2.0
1529,50,50,15,18,17,Hispanic,27.0,3.0,2.0,1.0
1530,50,50,14,23,13,White,37.0,5.0,3.0,1.0
1531,50,50,22,13,15,White,29.0,4.0,2.0,1.0
1532,50,50,23,10,17,White,45.0,5.0,1.0,1.0
1533,50,50,14,16,20,White,30.0,4.0,2.0,1.0
1534,50,50,13,24,13,White,29.0,4.0,3.0,1.0
1535,50,50,17,24,9,White,38.0,3.0,2.0,1.0
1536,50,50,12,24,14,Hispanic,26.0,4.0,1.0,1.0
1537,50,50,8,26,16,Afr american,26.0,4.0,3.0,1.0
1538,50,50,14,25,11,White,33.0,2.0,2.0,1.0
1539,50,50,5,24,21,Afr american,40.0,2.0,2.0,1.0
1540,50,50,16,23,11,White,37.0,6.0,2.0,1.0
1541,50,50,17,13,20,White,42.0,3.0,3.0,1.0
1542,50,50,6,30,14,White,30.0,5.0,3.0,1.0
1543,50,50,6,26,18,White,38.0,6.0,3.0,1.0
1544,50,50,14,16,20,White,41.0,3.0,1.0,1.0
1545,50,50,15,15,20,White,30.0,4.0,1.0,1.0
1546,50,50,14,17,19,White,54.0,4.0,2.0,1.0
1547,50,50,7,3,40,White,34.0,5.0,1.0,1.0
1548,50,50,17,13,20,White,36.0,3.0,3.0,1.0
1549,50,50,9,20,21,White,27.0,3.0,1.0,1.0
1550,50,50,13,23,14,White,37.0,2.0,2.0,1.0
1551,50,50,26,12,12,Hispanic,22.0,4.0,2.0,2.0
1552,50,50,16,15,19,White,41.0,3.0,2.0,1.0
1553,50,50,9,12,29,White,41.0,3.0,1.0,1.0
1554,50,50,15,21,14,White,33.0,3.0,3.0,1.0
1555,50,50,15,19,16,White,60.0,4.0,3.0,1.0
1556,50,50,10,21,19,Asian,25.0,4.0,2.0,1.0
1557,50,50,5,19,26,Afr american,58.0,4.0,2.0,1.0
1558,50,50,21,13,16,White,33.0,3.0,1.0,1.0
1560,3,3,0,0,3,Prefer not to say,,,,
1561,50,50,19,16,15,White,22.0,2.0,3.0,1.0
1562,50,50,14,18,18,White,42.0,4.0,2.0,1.0
1563,50,50,14,15,21,White,20.0,3.0,2.0,1.0
1564,50,50,9,28,13,Sth else,31.0,6.0,2.0,2.0
1565,50,50,13,19,18,White,24.0,3.0,2.0,1.0
1566,50,50,32,8,10,White,31.0,4.0,2.0,1.0
1567,50,50,10,18,22,White,31.0,3.0,2.0,1.0
1568,50,50,12,20,18,White,27.0,2.0,1.0,1.0
1569,50,50,11,23,16,White,29.0,4.0,2.0,1.0
1570,50,50,15,17,18,White,19.0,3.0,2.0,1.0
1571,50,50,19,22,9,White,28.0,2.0,3.0,1.0
1572,50,50,9,22,19,Asian,28.0,5.0,2.0,1.0
1573,50,50,10,16,24,White,30.0,3.0,1.0,1.0
1574,50,50,16,9,25,White,59.0,3.0,2.0,1.0
1575,50,50,14,13,23,White,47.0,2.0,1.0,1.0
1576,50,50,12,24,14,Asian,37.0,1.0,2.0,2.0
1577,50,50,22,15,13,White,62.0,4.0,2.0,1.0
1578,50,50,14,18,18,White,50.0,4.0,2.0,1.0
1579,50,50,18,9,23,White,50.0,4.0,1.0,1.0
1580,50,50,14,17,19,White,63.0,3.0,1.0,1.0
1581,50,50,21,9,20,White,62.0,4.0,3.0,1.0
1582,50,50,13,19,18,Sth else,50.0,3.0,1.0,1.0
1583,50,50,12,23,15,White,26.0,3.0,3.0,1.0
1584,50,50,13,13,24,White,37.0,3.0,2.0,1.0
1585,50,50,14,18,18,White,50.0,4.0,2.0,1.0
1586,50,50,5,27,18,White,24.0,4.0,3.0,1.0
1587,50,50,20,13,17,White,60.0,4.0,2.0,1.0
1588,1,1,0,0,1,Prefer not to say,,,,
1589,50,50,20,12,18,Hispanic,20.0,3.0,2.0,1.0
1590,50,50,24,7,19,White,40.0,4.0,3.0,1.0
1591,50,50,13,21,16,White,50.0,4.0,2.0,1.0
1592,50,50,21,14,15,White,37.0,4.0,3.0,1.0
1593,50,50,13,10,27,Asian,38.0,5.0,3.0,2.0
1594,50,50,14,21,15,White,41.0,1.0,2.0,1.0
1595,50,50,19,21,10,Afr american,33.0,4.0,3.0,1.0
1596,50,50,24,15,11,Hispanic,34.0,4.0,2.0,1.0
1597,2,2,0,0,2,Prefer not to say,,,,
1598,50,50,20,17,13,White,30.0,2.0,1.0,1.0
1599,50,50,2,16,32,Prefer not,47.0,4.0,3.0,1.0
1600,50,50,22,21,7,White,21.0,2.0,2.0,1.0
1601,50,50,18,18,14,White,75.0,3.0,3.0,1.0
1602,50,50,22,10,18,Hispanic,28.0,4.0,1.0,1.0
1603,50,50,18,13,19,White,44.0,4.0,3.0,1.0
1604,50,50,19,21,10,White,38.0,4.0,1.0,1.0
1605,50,50,9,19,22,White,33.0,4.0,3.0,1.0
1606,50,50,18,16,16,Afr american,30.0,4.0,2.0,1.0
1607,50,50,12,23,15,White,47.0,2.0,1.0,1.0
1608,50,50,21,14,15,White,70.0,4.0,1.0,1.0
1610,50,50,22,16,12,Afr american,40.0,2.0,3.0,1.0
1611,50,50,8,22,20,White,27.0,4.0,2.0,1.0
1612,50,50,8,21,21,White,42.0,5.0,3.0,1.0
1613,50,50,12,24,14,White,34.0,4.0,2.0,1.0
1614,50,50,18,14,18,White,44.0,4.0,1.0,1.0
1615,50,50,9,0,41,White,73.0,4.0,3.0,1.0
1616,50,50,31,5,14,White,33.0,4.0,2.0,1.0
1617,50,50,15,20,15,White,38.0,4.0,2.0,1.0
1618,50,50,5,33,12,White,33.0,4.0,2.0,1.0
1619,50,50,19,2,29,White,24.0,4.0,2.0,1.0
1620,50,50,18,11,21,White,65.0,3.0,2.0,1.0
1621,50,50,12,15,23,White,41.0,4.0,3.0,1.0
1623,50,50,14,14,22,White,38.0,4.0,2.0,1.0
1625,50,50,20,6,24,White,31.0,2.0,1.0,1.0
1626,50,50,14,6,30,White,61.0,5.0,2.0,2.0
1627,50,50,21,14,15,Afr american,47.0,3.0,3.0,1.0
1628,50,50,11,24,15,White,32.0,1.0,3.0,1.0
1629,50,50,12,19,19,White,29.0,4.0,3.0,1.0
1630,50,50,12,21,17,White,21.0,3.0,2.0,1.0
1631,50,50,25,9,16,Hispanic,50.0,3.0,2.0,1.0
1632,50,50,9,22,19,White,29.0,4.0,3.0,1.0
1633,50,50,16,14,20,White,58.0,4.0,1.0,1.0
1634,50,50,9,11,30,White,31.0,3.0,1.0,1.0
1635,50,50,19,15,16,Prefer not,24.0,4.0,2.0,1.0
1636,50,50,12,27,11,White,71.0,4.0,2.0,1.0
1637,50,50,8,15,27,White,30.0,2.0,2.0,1.0
1638,50,50,14,21,15,White,23.0,3.0,2.0,1.0
1639,50,50,11,11,28,Hispanic,53.0,4.0,1.0,1.0
1640,50,50,22,16,12,White,38.0,3.0,2.0,1.0
1641,50,50,23,12,15,White,29.0,4.0,2.0,1.0
1642,50,50,39,1,10,White,22.0,2.0,1.0,1.0
1643,50,50,16,15,19,White,40.0,2.0,2.0,1.0
1644,50,50,15,17,18,White,54.0,4.0,2.0,1.0
1645,50,50,7,19,24,White,47.0,3.0,3.0,1.0
1646,50,50,36,1,13,White,33.0,4.0,2.0,1.0
1647,50,50,10,26,14,White,35.0,4.0,2.0,1.0
1648,50,50,28,6,16,White,72.0,3.0,1.0,1.0
1649,50,50,8,33,9,White,41.0,4.0,3.0,1.0
1650,50,50,38,3,9,White,29.0,4.0,3.0,1.0
1651,50,50,19,9,22,White,24.0,5.0,2.0,1.0
1652,50,50,18,21,11,Hispanic,46.0,2.0,2.0,2.0
1653,50,50,14,15,21,White,37.0,4.0,2.0,1.0
1654,50,50,8,15,27,White,49.0,3.0,3.0,1.0
1655,50,50,9,22,19,White,39.0,4.0,2.0,1.0
1656,50,50,13,25,12,White,50.0,5.0,3.0,1.0
1657,50,50,12,13,25,White,38.0,4.0,3.0,1.0
1658,50,50,14,17,19,White,42.0,4.0,3.0,1.0
1659,50,50,19,8,23,White,46.0,2.0,3.0,1.0
1660,50,50,15,19,16,Asian,20.0,3.0,2.0,1.0
1661,50,50,16,8,26,White,35.0,4.0,3.0,1.0
1662,50,50,9,5,36,White,27.0,4.0,2.0,1.0
1663,50,50,8,17,25,Hispanic,28.0,4.0,2.0,1.0
1664,50,50,11,21,18,Afr american,25.0,4.0,2.0,1.0
1665,50,50,0,0,50,White,38.0,3.0,3.0,1.0
1666,50,50,7,8,35,White,27.0,4.0,2.0,1.0
1667,50,50,13,18,19,Afr american,39.0,3.0,2.0,1.0
1668,50,50,11,21,18,White,49.0,4.0,3.0,1.0
1669,50,50,10,26,14,White,38.0,4.0,1.0,1.0
1670,50,50,14,2,34,Afr american,29.0,2.0,3.0,1.0
1671,50,50,22,14,14,Hispanic,42.0,5.0,1.0,1.0
1672,50,50,13,23,14,White,40.0,3.0,2.0,1.0
1673,50,50,10,16,24,White,35.0,4.0,2.0,1.0
1674,50,50,17,11,22,White,31.0,4.0,1.0,1.0
1675,50,50,13,21,16,White,48.0,3.0,3.0,1.0
1676,50,50,26,8,16,White,73.0,3.0,2.0,1.0
1677,50,50,13,25,12,Sth else,72.0,3.0,3.0,1.0
1679,50,50,16,16,18,White,33.0,4.0,2.0,1.0
1680,50,50,17,1,32,Afr american,35.0,3.0,3.0,1.0
1681,50,50,19,11,20,White,50.0,5.0,2.0,1.0
1682,50,50,7,21,22,White,28.0,4.0,2.0,1.0
1683,50,50,14,3,33,Hispanic,29.0,3.0,3.0,1.0
1684,50,50,17,13,20,White,33.0,4.0,2.0,1.0
1685,50,50,13,11,26,White,51.0,3.0,3.0,1.0
1686,50,50,20,19,11,White,58.0,5.0,3.0,1.0
1687,50,50,17,16,17,White,34.0,2.0,2.0,1.0
1688,50,50,16,10,24,White,46.0,4.0,3.0,1.0
1689,50,50,27,3,20,White,41.0,4.0,2.0,1.0
1690,50,50,21,10,19,Asian,21.0,3.0,2.0,1.0
1691,50,50,9,23,18,Afr american,36.0,3.0,3.0,1.0
1692,50,50,21,17,12,White,38.0,3.0,3.0,1.0
1693,50,50,6,31,13,Afr american,33.0,4.0,2.0,1.0
1694,50,50,28,3,19,White,46.0,4.0,3.0,1.0
1695,50,50,2,0,48,White,51.0,4.0,1.0,1.0
1696,50,50,11,16,23,White,30.0,4.0,2.0,1.0
1697,50,50,43,0,7,White,43.0,3.0,3.0,1.0
1698,50,50,33,7,10,Hispanic,24.0,3.0,1.0,1.0
1699,50,50,17,16,17,White,36.0,2.0,3.0,1.0
1700,50,50,18,1,31,Afr american,20.0,3.0,2.0,1.0
1701,50,50,33,11,6,White,48.0,5.0,1.0,1.0
1702,50,50,10,14,26,White,35.0,2.0,3.0,1.0
1703,50,50,12,18,20,Hispanic,38.0,4.0,2.0,1.0
1704,50,50,16,15,19,White,36.0,3.0,2.0,1.0
1705,50,50,21,16,13,White,24.0,3.0,1.0,1.0
1706,50,50,6,18,26,White,26.0,4.0,1.0,1.0
1707,50,50,16,17,17,White,36.0,3.0,3.0,1.0
1708,50,50,24,9,17,White,31.0,4.0,2.0,1.0
1709,50,50,17,20,13,White,32.0,4.0,2.0,1.0
1710,50,50,20,12,18,White,34.0,3.0,2.0,1.0
1711,50,50,22,10,18,White,25.0,2.0,2.0,1.0
1712,50,50,21,6,23,White,32.0,5.0,3.0,1.0
1713,50,50,19,19,12,White,33.0,3.0,2.0,1.0
1715,50,50,12,9,29,Hispanic,32.0,3.0,2.0,1.0
1716,50,50,8,23,19,Afr american,20.0,2.0,2.0,1.0
1717,50,50,14,16,20,White,30.0,2.0,1.0,1.0
1718,50,50,10,17,23,White,39.0,2.0,2.0,1.0
1719,50,50,19,14,17,White,37.0,5.0,3.0,1.0
1723,50,50,5,28,17,White,33.0,3.0,1.0,1.0
1724,50,50,12,26,12,White,66.0,3.0,2.0,1.0
1725,17,17,10,0,7,Prefer not to say,,,,
1726,50,50,14,21,15,Afr american,19.0,3.0,2.0,1.0
1727,50,50,6,26,18,White,43.0,3.0,1.0,1.0
1728,50,50,0,23,27,White,47.0,3.0,3.0,1.0
1729,50,50,15,22,13,White,38.0,5.0,2.0,1.0
1730,2,2,0,0,2,Prefer not to say,,,,
1731,50,50,18,14,18,White,59.0,4.0,3.0,1.0
1732,50,50,6,28,16,White,44.0,4.0,1.0,1.0
1734,50,50,11,24,15,White,41.0,4.0,1.0,1.0
1735,50,50,15,15,20,White,25.0,3.0,1.0,1.0
1736,50,50,14,19,17,White,64.0,3.0,2.0,1.0
1737,50,50,10,18,22,White,48.0,4.0,3.0,1.0
1738,50,50,12,22,16,Hispanic,28.0,3.0,2.0,1.0
1739,50,50,9,19,22,White,54.0,4.0,1.0,1.0
1740,50,50,17,19,14,White,49.0,4.0,2.0,1.0
1741,50,50,12,23,15,White,41.0,3.0,3.0,1.0
1742,50,50,5,30,15,Hispanic,59.0,6.0,2.0,1.0
1744,10,10,9,0,1,Prefer not to say,,,,
1745,50,50,25,9,16,White,45.0,4.0,3.0,1.0
1746,50,50,11,16,23,White,28.0,5.0,2.0,1.0
1747,50,50,32,5,13,Hispanic,50.0,2.0,3.0,1.0
1748,50,50,19,15,16,White,32.0,3.0,3.0,1.0
1749,50,50,10,28,12,White,66.0,3.0,2.0,1.0
1750,50,50,16,14,20,Afr american,29.0,3.0,2.0,1.0
1751,50,50,29,15,6,White,34.0,4.0,1.0,1.0
1752,50,50,9,28,13,Asian,30.0,4.0,3.0,1.0
1753,50,50,10,22,18,White,34.0,4.0,2.0,1.0
1754,50,50,9,18,23,White,53.0,3.0,2.0,1.0
1755,50,50,13,21,16,White,34.0,2.0,2.0,1.0
1756,50,50,19,16,15,White,59.0,5.0,1.0,1.0
1757,50,50,20,19,11,White,40.0,4.0,3.0,1.0
1758,50,50,17,24,9,White,56.0,5.0,3.0,1.0
1759,50,50,8,21,21,White,47.0,3.0,3.0,1.0
1760,50,50,22,12,16,White,28.0,3.0,1.0,1.0
1761,50,50,12,22,16,White,33.0,3.0,2.0,1.0
1762,2,2,0,0,2,Prefer not to say,,,,
1763,50,50,6,30,14,Hispanic,25.0,3.0,2.0,1.0
1764,50,50,17,17,16,White,34.0,3.0,3.0,1.0
1765,50,50,17,14,19,White,43.0,4.0,2.0,1.0
1766,50,50,10,19,21,White,22.0,4.0,2.0,1.0
1767,50,50,13,25,12,Hispanic,48.0,4.0,3.0,1.0
1768,50,50,11,26,13,Afr american,45.0,4.0,1.0,1.0
1769,50,50,6,23,21,Afr american,48.0,4.0,2.0,1.0
1770,50,50,7,18,25,Asian,24.0,4.0,2.0,1.0
1771,50,50,6,16,28,White,45.0,4.0,1.0,1.0
1774,50,50,10,13,27,White,35.0,4.0,1.0,1.0
1775,50,50,1,20,29,Asian,38.0,3.0,3.0,1.0
1776,50,50,8,30,12,White,26.0,4.0,2.0,1.0
1777,50,50,22,17,11,White,47.0,5.0,1.0,1.0
1778,50,50,34,1,15,White,48.0,5.0,3.0,1.0
1779,50,50,15,18,17,Asian,56.0,6.0,2.0,1.0
1780,50,50,26,16,8,Afr american,33.0,5.0,2.0,1.0
1781,50,50,21,14,15,White,20.0,2.0,1.0,1.0
1782,50,50,21,17,12,White,62.0,3.0,2.0,1.0
1783,50,50,14,18,18,White,31.0,4.0,2.0,1.0
1786,50,50,36,1,13,White,20.0,4.0,2.0,1.0
1787,50,50,18,5,27,White,65.0,4.0,3.0,1.0
1788,50,50,3,31,16,White,56.0,4.0,3.0,1.0
1789,50,50,13,18,19,White,34.0,5.0,3.0,1.0
1790,50,50,17,18,15,White,34.0,3.0,1.0,1.0
1791,50,50,14,28,8,White,34.0,4.0,1.0,1.0
1792,50,50,21,5,24,White,31.0,4.0,2.0,1.0
1793,50,50,7,24,19,White,42.0,3.0,3.0,1.0
1794,50,50,13,19,18,White,28.0,4.0,1.0,1.0
1796,50,50,17,20,13,Afr american,78.0,5.0,2.0,1.0
1797,50,50,16,17,17,White,28.0,2.0,3.0,1.0
1798,50,50,13,24,13,White,42.0,6.0,3.0,1.0
1799,50,50,20,18,12,White,46.0,4.0,1.0,1.0
1800,50,50,12,15,23,White,64.0,2.0,3.0,1.0
1801,50,50,16,15,19,White,30.0,4.0,1.0,1.0
1802,50,50,16,19,15,White,35.0,5.0,2.0,1.0
1803,17,17,2,11,4,Prefer not to say,,,,
1804,50,50,8,17,25,White,31.0,4.0,3.0,1.0
1805,50,50,18,18,14,White,37.0,4.0,1.0,1.0
1806,50,50,19,18,13,White,21.0,2.0,2.0,1.0
1807,50,50,9,24,17,White,31.0,3.0,3.0,1.0
1808,50,50,6,28,16,White,23.0,3.0,3.0,1.0
1809,50,50,16,18,16,White,29.0,4.0,2.0,1.0
1810,50,50,13,18,19,White,30.0,2.0,2.0,1.0
1811,50,50,15,14,21,White,29.0,5.0,2.0,1.0
1812,50,50,14,20,16,White,32.0,3.0,3.0,1.0
1813,50,50,13,23,14,Asian,28.0,4.0,2.0,1.0
1814,13,13,4,5,4,Prefer not to say,,,,
1815,50,50,10,19,21,Asian,25.0,4.0,2.0,1.0
1816,50,50,9,19,22,White,28.0,2.0,3.0,1.0
1818,50,50,18,17,15,White,22.0,4.0,2.0,1.0
1819,50,50,7,17,26,White,65.0,4.0,2.0,1.0
1821,50,50,14,15,21,White,52.0,4.0,1.0,1.0
1822,50,50,18,21,11,Afr american,35.0,4.0,2.0,1.0
1823,50,50,10,20,20,White,49.0,2.0,2.0,1.0
1824,50,50,13,19,18,White,31.0,4.0,3.0,1.0
1825,50,50,18,16,16,White,42.0,4.0,1.0,1.0
1826,50,50,16,20,14,White,42.0,3.0,1.0,1.0
1827,50,50,9,23,18,Afr american,20.0,2.0,2.0,1.0
1828,50,50,25,17,8,White,53.0,4.0,1.0,1.0
1829,50,50,22,13,15,White,20.0,3.0,2.0,1.0
1830,50,50,13,17,20,Hispanic,39.0,4.0,2.0,1.0
1831,50,50,15,22,13,White,30.0,2.0,3.0,1.0
1832,50,50,16,10,24,Asian,27.0,5.0,2.0,2.0
1833,50,50,16,25,9,Afr american,46.0,2.0,1.0,1.0
1834,1,1,0,1,0,Prefer not to say,,,,
1835,3,3,0,0,3,Prefer not to say,,,,
1836,50,50,17,24,9,White,42.0,2.0,2.0,1.0
1837,2,2,0,0,2,Prefer not to say,,,,
1838,50,50,17,13,20,White,34.0,4.0,2.0,1.0
1839,50,50,4,11,35,White,31.0,2.0,1.0,1.0
1840,50,50,19,13,18,White,34.0,2.0,1.0,1.0
1841,50,50,10,25,15,White,23.0,4.0,2.0,1.0
1842,50,50,12,12,26,White,34.0,4.0,2.0,1.0
1843,50,50,7,21,22,White,65.0,2.0,1.0,1.0
1844,50,50,11,17,22,White,23.0,2.0,2.0,1.0
1845,50,50,4,33,13,White,44.0,2.0,2.0,1.0
1846,50,50,19,13,18,Afr american,28.0,2.0,2.0,1.0
1847,50,50,27,1,22,Asian,42.0,4.0,2.0,1.0
1848,50,50,31,7,12,White,42.0,3.0,3.0,1.0
1849,50,50,26,23,1,White,36.0,5.0,3.0,1.0
1850,6,6,0,0,6,Prefer not to say,,,,
1851,50,50,27,4,19,Asian,33.0,5.0,3.0,1.0
1852,50,50,16,11,23,Asian,32.0,6.0,2.0,2.0
1853,50,50,21,19,10,White,39.0,3.0,3.0,1.0
1854,50,50,30,11,9,White,19.0,4.0,1.0,1.0
1855,50,50,30,14,6,Afr american,47.0,4.0,2.0,1.0
1856,50,50,18,14,18,White,28.0,4.0,3.0,1.0
1857,50,50,11,25,14,White,42.0,4.0,2.0,1.0
1859,50,50,8,6,36,White,57.0,4.0,1.0,2.0
1860,50,50,25,0,25,White,36.0,4.0,2.0,1.0
1861,50,50,40,0,10,Sth else,29.0,4.0,3.0,1.0
1862,50,50,10,19,21,White,26.0,4.0,1.0,1.0
1863,5,5,0,0,5,Prefer not to say,,,,
1864,50,50,12,19,19,Hispanic,35.0,4.0,2.0,1.0
1865,50,50,8,9,33,White,28.0,4.0,2.0,1.0
1866,50,50,15,19,16,Afr american,36.0,3.0,3.0,1.0
1867,50,50,7,20,23,White,22.0,4.0,3.0,1.0
1868,15,15,7,2,6,Prefer not to say,,,,
1869,2,2,0,0,2,Prefer not to say,,,,
1870,50,50,11,20,19,White,52.0,4.0,3.0,1.0
1871,50,50,14,22,14,Afr american,44.0,4.0,3.0,1.0
1872,50,50,17,16,17,Asian,34.0,3.0,3.0,1.0
1873,50,50,10,23,17,White,21.0,2.0,2.0,1.0
1874,50,50,12,21,17,White,24.0,2.0,1.0,1.0
1875,50,50,15,18,17,White,29.0,4.0,3.0,1.0
1876,50,50,7,13,30,White,32.0,5.0,3.0,1.0
1877,50,50,12,17,21,White,54.0,3.0,3.0,1.0
1878,50,50,14,15,21,White,43.0,4.0,2.0,1.0
